vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h),vehicle25-relx(m),vehicle25-rely(m),vehicle25-relvx(km/h),vehicle25-relvy(km/h),vehicle26-relx(m),vehicle26-rely(m),vehicle26-relvx(km/h),vehicle26-relvy(km/h),vehicle27-relx(m),vehicle27-rely(m),vehicle27-relvx(km/h),vehicle27-relvy(km/h),vehicle28-relx(m),vehicle28-rely(m),vehicle28-relvx(km/h),vehicle28-relvy(km/h),vehicle29-relx(m),vehicle29-rely(m),vehicle29-relvx(km/h),vehicle29-relvy(km/h),vehicle30-relx(m),vehicle30-rely(m),vehicle30-relvx(km/h),vehicle30-relvy(km/h),vehicle31-relx(m),vehicle31-rely(m),vehicle31-relvx(km/h),vehicle31-relvy(km/h),vehicle32-relx(m),vehicle32-rely(m),vehicle32-relvx(km/h),vehicle32-relvy(km/h),vehicle33-relx(m),vehicle33-rely(m),vehicle33-relvx(km/h),vehicle33-relvy(km/h),vehicle34-relx(m),vehicle34-rely(m),vehicle34-relvx(km/h),vehicle34-relvy(km/h),vehicle35-relx(m),vehicle35-rely(m),vehicle35-relvx(km/h),vehicle35-relvy(km/h),vehicle36-relx(m),vehicle36-rely(m),vehicle36-relvx(km/h),vehicle36-relvy(km/h),vehicle37-relx(m),vehicle37-rely(m),vehicle37-relvx(km/h),vehicle37-relvy(km/h),vehicle38-relx(m),vehicle38-rely(m),vehicle38-relvx(km/h),vehicle38-relvy(km/h),vehicle39-relx(m),vehicle39-rely(m),vehicle39-relvx(km/h),vehicle39-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,28.6,3.6654,18.066,0,-0,0,0,5.5142,5.4172,2.5854,25.096,0,-0,0,0,-0.4,45.4,4.5163,18.523,0,-0,0,0,7.4,-16.6,1.7672,21.992,5.6,-42.2,2.0946,18,9.2,-43,1.7672,21.731,6.4,-0.4,2.8,28.786,4.4,51.4,3.4805,33.12,10.2,-57,-1.44,20.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,29.2,3.4691,18,0,-0,0,0,5.4572,6.1086,2.7491,24.48,0,-0,0,0,-0.6,46,4.32,18.458,0,-0,0,0,7,-16,1.9637,23.302,5.4,-41.8,2.4872,18.066,9.2,-42.4,2.5528,21.338,6.2444,0.15556,3.5636,26.407,4.2,52.2,2.2966,32.597,10,-56.4,0.7714,20.057,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,29.6,3.2728,17.935,0,-0,0,0,5.4,6.8,3.0904,24.162,0,-0,0,0,-0.8,46.4,5.6946,18,0,-0,0,0,7.2,-15.6,2.3563,24.022,5.4,-41.2,2.4218,17.803,9.2,-41.8,2.7491,20.945,6.0888,0.71112,4.2764,24.109,4.2,53.2,1.6563,32.072,10,-55.8,2.76,20.04,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,30,3.1418,17.542,0,-0,0,0,5.3,7.4,3.2353,23.451,0,-0,0,0,-1,47,7.0691,17.869,0,-0,0,0,7,-15,2.16,24.546,5.2,-40.8,3.2072,17.608,9,-41.2,3.4037,20.945,5.9334,1.2667,4.8873,22.036,4.2,54,1.2692,31.615,9.8,-55.2,3.6654,19.963,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,30.6,2.7491,17.542,0,-0,0,0,5.2,8,3.5572,22.923,0,-0,0,0,-1,47.4,8.051,17.738,0,-0,0,0,7,-14.4,2.0291,24.546,5,-40.4,3.6654,17.083,8.8,-40.8,3.7309,20.618,5.7778,1.8222,5.3454,20.727,4.4,55,1.1725,30.895,9.8,-54.8,4.5818,20.029,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,31,2.4218,17.215,0,-0,0,0,5,9.2,3.8571,22.114,0,-0,0,0,-1,47.8,8.9676,17.608,0,-0,0,0,7.2,-13,2.3563,24.415,5,-40,3.4037,16.232,8.8,-40.2,4.0582,20.683,5.6222,2.3778,5.6,20,4.313,55.8,1.403,30.305,9.6,-54.2,5.1709,19.571,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,31.6,2.16,16.952,0,-0,0,0,5,9.2,3.6,20.16,0,-0,0,0,-1.2,48.4,9.0979,17.477,0,-0,0,0,7,-12.2,2.4218,24.152,5.2,-39.4,3.4691,15.906,8.6,-39.6,4.3854,20.488,5.4666,2.9334,5.6,20,4.226,56.6,1.605,29.912,9.2,-53.6,5.3018,19.309,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32,2.3563,17.149,0,-0,0,0,4.8,10,3.6,21.6,0,-0,0,0,-2.2,48.8,9.1634,17.411,0,-0,0,0,6.8,-11.8,2.9454,23.432,5.2,-39,3.2072,15.448,8.6,-39,4.6472,20.422,5.3112,3.4888,5.6,20,4.1392,57.4,2.1429,29.389,9.2,-53,5.6291,19.243,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.4,2.2909,17.083,0,-0,0,0,4.8,10.4,3.6,21.6,0,-0,0,0,-2.4,49.4,8.8366,17.083,0,-0,0,0,6.8,-11.2,3.2072,22.255,4.6,-38.6,3.3382,15.251,8.4,-38.4,4.4509,20.488,5.1556,4.0444,5.6,20,4.0522,58.2,2.6609,29.128,9,-52.6,5.76,19.048,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33,2.3563,16.757,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.6,49.8,4.9091,17.215,0,-0,0,0,6.6,-10.8,3.5346,20.618,4.6,-38,3.1418,14.989,8.2,-37.8,4.5163,20.683,5,4.6,5.6,20,3.9652,59,3.1304,28.8,9,-52,6.0218,19.112,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,33.4,2.5528,16.888,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,50.4,0.6545,17.083,0,-0,0,0,6.6,-10.2,3.9272,18.917,4.6,-37.8,4.0582,14.989,8.2,-37.2,4.5163,20.291,4.8444,5.1556,5.6,20,3.8782,59.8,3.1304,28.8,8.8,-51.6,5.3672,19.048,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,33.8,2.4872,16.757,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,50.8,-3.2072,16.691,0,-0,0,0,6.4,-9.6,3.9272,18.72,4.4,-37.4,4.2546,14.858,8,-36.8,4.4509,20.029,4.6888,5.7112,5.6,20,3.7914,60.6,3.1304,28.8,8.6,-51,5.5637,19.178,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,34.4,2.5528,16.757,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3,51.2,-6.6763,16.429,0,-0,0,0,6.4,-9.2,4.1891,14.858,4.6,-37,4.3854,14.989,7.8,-36.2,4.6472,19.571,4.5334,6.2666,5.6,20,3.7044,61.4,3.1304,28.8,8.4,-50.4,6.2182,19.178,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,34.8,2.4218,16.56,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3,51.6,-8.4434,16.298,0,-0,0,0,6.2,-8.6,4.3854,11.389,4.2,-36.6,3.9928,15.055,7.8,-35.6,4.3854,19.309,4.3778,6.8222,5.6,20,3.6174,62.2,3.1304,28.8,8.2,-50,6.2837,19.44,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,35.2,2.0946,16.494,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,52.2,-9.0324,16.298,0,-0,0,0,6.2,-8.2,4.1891,8.7055,4.4,-36.2,4.5818,15.055,7.6,-35,4.3854,19.243,4.2222,7.3778,5.0182,19.745,3.5304,63,3.1304,28.8,8,-49.4,6.48,19.571,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,35.8,1.5709,16.56,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,52.6,-8.4434,16.102,0,-0,0,0,6,-7.6,3.9928,6.48,3.8,-35.6,4.4509,15.382,7.6,-34.6,4.32,19.375,4.0666,7.9334,3.9709,19.614,3.4434,63.8,3.1304,28.8,8.2,-48.8,6.0872,19.571,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,36.2,1.5709,16.757,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,53,-7.331,16.102,0,-0,0,0,5.8,-7,3.4691,5.1054,4,-35.2,4.6472,15.317,7.4,-34,4.1891,19.375,3.9112,8.4888,2.9018,19.593,3.3566,64.6,3.1304,28.8,7.6,-48.2,5.4982,19.44,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,36.6,1.3746,16.691,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,53.4,-5.3018,15.971,0,-0,0,0,5.6,-9,3.0109,4.6472,3.6,-34.8,4.7782,15.185,7.2,-33.6,3.9928,19.243,3.7556,9.0444,1.8618,19.993,3.2696,65.4,3.1304,28.8,7.4,-47.8,5.1054,19.506,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,37,1.3746,16.757,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,54,-2.6837,16.037,0,-0,0,0,5.6,-8.6,2.2909,4.7782,3.6,-34.4,4.4509,14.989,7.2,-33,4.1237,19.309,3.6,9.6,1.2291,20.08,3.1826,66.2,3.1304,28.8,7.4,-47.2,4.9091,19.44,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,37.6,1.2437,16.625,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,54.4,0.5891,15.906,0,-0,0,0,5.6,-8.2,1.7018,5.8909,3.4,-34,4.0582,14.4,7,-32.4,4.1891,19.243,3.8,10,0.6618,20.233,3.0956,67,3.1304,28.8,7.2,-46.6,4.5818,19.243,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,38,1.3091,16.625,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,54.8,0.5891,15.971,0,-0,0,0,5.6,-7.8,0.9163,7.6579,3.6,-33.6,3.6,13.811,7,-31.8,4.1891,19.44,4,10.6,0.2109,20.436,3.0086,67.8,3.1304,28.8,7.2,-46.2,4.5163,19.243,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,38.6,1.5709,16.757,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,55.2,0.1964,15.906,0,-0,0,0,5.6,-7.4,0.3273,10.472,3.2,-33.2,4.1237,13.615,6.8,-31.4,4.1237,19.506,4,11.2,-0.0727,20.676,2.9218,68.6,3.1304,28.8,7.2,-45.6,3.9272,19.112,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,39,1.7018,16.691,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,55.6,0.4582,15.709,0,-0,0,0,5.6,-7,0.3273,14.4,3.2,-32.8,3.8618,13.483,6.8,-30.8,3.9928,19.44,4,12,0.1891,20.938,2.8348,69.4,3.1304,28.8,7,-45,3.9272,19.243,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,39.4,1.7018,16.429,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,56.2,0.3273,15.382,0,-0,0,0,5.6,-6.6,0.5891,14.4,3,-32.4,4.2546,13.091,6.6,-30.2,4.1891,19.243,3.8,12.4,0.6545,21.208,2.7478,70.2,2.9881,28.8,6.8,-44.6,4.5818,19.243,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,39.8,1.5709,15.971,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,56.6,-0.1964,14.989,0,-0,0,0,5.6,-6.2,0.7854,14.4,3.2,-32.2,4.2546,12.829,6.4,-29.8,4.32,18.917,3.8,13,1.3746,21.469,2.6608,71,2.732,28.8,6.8,-44,4.7782,19.112,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,40.4,1.3091,15.709,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,57,-0.3927,14.597,0,-0,0,0,5.6,-5.8,0.9163,14.728,2.8,-31.8,4.5818,12.698,6.4,-29.2,4.3854,18.851,3.8,13.6,1.7018,21.403,2.574,71.8,2.3905,28.472,6.6,-43.4,5.2363,19.243,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,40.8,0.5891,15.643,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,57.4,-0.1964,14.531,0,-0,0,0,5.6,-5.4,1.3091,14.989,2.6,-31.4,4.1237,12.698,6.2,-28.6,4.3854,18.72,3.8,14.2,1.5709,21.338,2.487,72.6,1.3375,28.211,6.4,-43,5.2363,19.243,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,41.2,0.5236,15.775,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,57.8,-0.3273,14.4,0,-0,0,0,5.4,-5,1.5709,15.185,2.6,-31,4.32,12.502,6.2,-28.2,4.32,18.523,3.6,14.8,1.3091,21.272,2.4,73.4,0.387,28.015,6.4,-42.4,5.1054,19.112,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
