vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(m/s),vehicle1-relvy(m/s),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(m/s),vehicle2-relvy(m/s),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(m/s),vehicle3-relvy(m/s),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(m/s),vehicle4-relvy(m/s),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(m/s),vehicle5-relvy(m/s),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(m/s),vehicle6-relvy(m/s),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(m/s),vehicle7-relvy(m/s),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(m/s),vehicle8-relvy(m/s),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(m/s),vehicle9-relvy(m/s),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(m/s),vehicle10-relvy(m/s),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(m/s),vehicle11-relvy(m/s),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(m/s),vehicle12-relvy(m/s),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(m/s),vehicle13-relvy(m/s),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(m/s),vehicle14-relvy(m/s),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(m/s),vehicle15-relvy(m/s)
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-9.4739e-15,0.0,0.0,0.0,0.0,4.2,-15.8,0.6,5.4,3.6,26.0,-8.8818e-16,11.0,0.6,-44.0,0.066667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-9.4739e-15,0.0,0.0,0.0,0.0,4.2,-15.2,0.56667,5.3,3.6,27.0,-8.8818e-16,11.0,0.6,-43.6,0.16667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-9.4739e-15,0.0,0.0,0.0,0.0,4.0,-14.8,0.46667,5.3,3.6,28.2,-8.8818e-16,11.0,0.8,-43.2,0.1,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-9.4739e-15,0.0,0.0,0.0,0.0,4.2,-14.2,0.3,5.4,3.6,29.2,-0.13333,11.0,0.8,-42.8,0.3,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-0.13333,0.0,0.0,0.0,0.0,4.2,-13.6,0.066667,6.3667,3.6,30.4,-0.1,10.867,0.8,-42.4,0.33333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-0.23333,0.0,0.0,0.0,0.0,4.2,-13.2,0.1,7.0333,3.6,31.4,-0.2,10.9,0.8,-42.0,0.2,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-0.3,0.0,0.0,0.0,0.0,4.2,-12.6,0.13333,7.5667,3.6,32.6,-0.26667,10.8,0.8,-41.6,0.033333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-0.33333,0.0,0.0,0.0,0.0,4.2,-12.0,-5.9212e-16,7.8,3.4,33.6,-0.3,10.733,1.0,-41.2,-1.4803e-16,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.0,7.4015e-17,-0.46667,0.0,0.0,0.0,0.0,4.2,-10.0,-5.9212e-16,7.7333,3.6,34.6,-0.3,10.7,0.8,-40.8,-0.033333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.0,-0.13333,-0.4,0.0,0.0,0.0,0.0,4.2,-9.6,-5.9212e-16,7.4,3.4,35.8,-0.26667,10.7,0.8,-40.4,-0.2,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.0,-0.1,-0.3,0.0,0.0,0.0,0.0,4.2,-9.0,-5.9212e-16,6.9333,3.4,36.8,-0.2,10.6,0.8,-40.0,-0.2,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.0,-0.2,-0.3,0.0,0.0,0.0,0.0,4.2,-8.4,-0.014067,6.293,3.4,37.8,-0.1,10.7,0.8,-39.6,-0.2,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,55.8,-0.26667,-0.23333,0.0,0.0,0.0,0.0,4.2,-8.0,-0.038617,5.4807,3.4,39.0,-0.13333,10.7,0.8,-39.2,-0.033333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,56.0,-0.3,-0.4,0.0,0.0,0.0,0.0,4.2,-7.6,-0.070217,5.6649,3.4,40.0,-2.9606e-16,10.6,0.6,-38.8,-1.4803e-16,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.0,-0.3,-0.36667,0.0,0.0,0.0,0.0,4.2,-6.8,-0.10528,5.7474,3.4,41.0,-2.9606e-16,10.7,0.8,-38.4,0.033333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-0.26667,-0.3,0.0,0.0,0.0,0.0,4.1789,-6.2105,-0.14038,5.8632,3.4,42.2,-0.13333,10.7,0.8,-38.0,0.2,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-0.2,-0.2,0.0,0.0,0.0,0.0,4.1579,-5.6211,-0.17193,6.014,3.4,43.2,-0.1,10.6,0.8,-37.6,0.33333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.6,-0.1,-0.23333,0.0,0.0,0.0,0.0,4.1368,-5.0316,-0.1965,6.0351,3.4,44.2,-0.2,10.7,0.8,-37.2,0.43333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-0.13333,-0.1,0.0,0.0,0.0,0.0,4.1158,-4.4421,-0.2105,5.8947,3.4,45.4,-0.13333,10.7,0.8,-36.8,0.46667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,0.066667,0.0,0.0,0.0,0.0,4.0947,-3.8526,-0.2105,5.8948,3.2,46.4,-0.066667,10.6,1.0,-36.4,0.43333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,0.1,0.0,0.0,0.0,0.0,4.0737,-3.2632,-0.2105,5.8948,3.4,47.4,-0.13333,10.567,1.0,-36.0,0.36667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,0.13333,0.0,0.0,0.0,0.0,4.0526,-2.6737,-0.2105,5.8948,3.2,48.6,-0.033333,10.6,1.0,-35.6,0.4,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,9.4739e-15,0.0,0.0,0.0,0.0,4.0316,-2.0842,-0.2105,5.8947,3.4,49.6,-0.066667,10.533,1.2,-35.2,0.36667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,9.4739e-15,0.0,0.0,0.0,0.0,4.0105,-1.4947,-0.2105,5.8947,3.4,50.6,-0.066667,10.667,1.0,-34.8,0.4,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,9.4739e-15,0.0,0.0,0.0,0.0,3.9895,-0.90526,-0.2105,5.8947,3.2,51.6,-0.2,10.7,1.0,-34.4,0.5,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,9.4739e-15,0.0,0.0,0.0,0.0,3.9684,-0.31579,-0.2105,5.8947,3.4,52.8,-0.16667,10.633,1.2,-34.0,0.66667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,9.4739e-15,0.0,0.0,0.0,0.0,3.9474,0.27368,-0.2105,5.8947,3.2,53.8,-0.26667,10.633,1.2,-33.6,0.6,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,9.4739e-15,0.0,0.0,0.0,0.0,3.9263,0.86316,-0.2105,5.8947,3.2,55.0,-0.2,10.567,1.4,-33.2,0.76667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,0.13333,0.0,0.0,0.0,0.0,3.9053,1.4526,-0.2105,5.8947,3.2,56.0,-0.1,10.433,1.4,-32.8,0.7,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,0.1,0.0,0.0,0.0,0.0,3.8842,2.0421,-0.2105,5.8948,3.2,57.0,-0.13333,10.367,1.6,-32.4,0.66667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,0.2,0.0,0.0,0.0,0.0,3.8632,2.6316,-0.1965,5.9018,3.2,58.0,-0.13333,10.367,1.4,-32.0,0.53333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,0.26667,0.0,0.0,0.0,0.0,3.8421,3.2211,-0.17193,5.7807,3.2,59.0,-0.23333,10.3,1.6,-31.6,0.73333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,56.0,-7.4015e-17,0.16667,0.0,0.0,0.0,0.0,3.8211,3.8105,-0.14038,5.6965,3.2,60.0,-0.3,10.467,1.6,-31.2,0.8,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,-7.4015e-17,0.2,0.0,0.0,0.0,0.0,3.8,4.4,-0.10528,5.6473,3.2,61.2,-0.33333,10.567,1.8,-30.8,1.0333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,56.0,-7.4015e-17,0.2,0.0,0.0,0.0,0.0,3.8,5.0,-0.070217,5.4982,3.0,62.2,-0.2,10.6,1.6,-30.4,1.2667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,56.0,0.13333,0.16667,0.0,0.0,0.0,0.0,3.8,5.4,-0.038617,6.3474,3.0,63.2,-0.2,10.567,2.2,-30.0,1.2,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,55.8,0.23333,0.23333,0.0,0.0,0.0,0.0,3.8,6.0,-0.1474,6.893,3.0,64.4,-0.16667,10.6,2.0,-29.6,1.2667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,56.0,0.3,0.4,0.0,0.0,0.0,0.0,3.8,6.6,-0.23333,7.3,3.0,65.4,-0.1,10.533,2.4,-29.2,1.1667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6,56.0,0.33333,0.36667,0.0,0.0,0.0,0.0,3.8,7.0,-0.3,7.5667,3.2,66.4,0.0,10.533,2.4,-28.8,0.93333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.0,0.33333,0.43333,0.0,0.0,0.0,0.0,3.8,9.0,-0.33333,7.7,3.0,67.4,0.23333,10.467,2.4,-28.4,0.7,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,0.3,0.46667,0.0,0.0,0.0,0.0,3.6,9.4,-0.33333,7.4,3.0,68.6,0.4,10.333,2.6,-28.0,0.76667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,0.23333,0.3,0.0,0.0,0.0,0.0,3.6,10.0,-0.3,6.9667,3.0,69.6,0.36667,10.3,2.6,-27.6,0.56667,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,0.13333,0.23333,0.0,0.0,0.0,0.0,3.6,10.6,-0.23333,6.4,3.0,70.6,0.3,10.367,2.4,-27.2,0.43333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,0.13333,0.0,0.0,0.0,0.0,3.6,11.2,-0.13333,5.4,3.4,71.6,0.63333,10.367,2.8,-26.8,0.53333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-9.4739e-15,0.0,0.0,0.0,0.0,3.6,11.6,-0.13333,5.4333,3.4,72.6,0.86667,10.3,2.8,-26.4,0.53333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-9.4739e-15,0.0,0.0,0.0,0.0,3.6,12.2,-0.23333,5.4,3.2,73.6,1.6333,10.333,2.8,-26.0,0.6,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,-9.4739e-15,0.0,0.0,0.0,0.0,3.6,12.8,-0.16667,5.3,3.2,74.8,2.2333,10.467,2.6,-25.6,0.6,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,0.13333,0.0,0.0,0.0,0.0,3.6,13.2,-0.23333,5.3,3.6,75.8,1.3,10.533,3.0,-25.2,0.23333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4,56.2,7.4015e-17,0.23333,0.0,0.0,0.0,0.0,3.4,13.8,-0.13333,5.4,3.8,76.8,0.66667,10.533,3.0,-24.8,0.13333,4.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
